beta,functional,tv_value,tau,permission,breakpoint_tau,f1_val,f4_val,ordering_holds,auth_gap_width
0.44,F1_mean,0.223061,0.2114,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2124,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2134,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2144,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2154,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2164,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2174,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2184,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2194,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2204,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2214,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2224,REFUSE,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2234,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2244,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2255,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2265,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2275,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2285,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2295,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2305,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2315,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2325,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2335,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2345,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2355,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2365,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2375,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2385,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2395,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2405,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2415,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2425,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2435,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2445,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2455,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2465,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2475,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2485,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2495,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2505,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2515,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2525,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2535,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2545,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2555,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2565,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2575,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2585,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2595,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2605,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2615,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2625,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2635,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2645,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2655,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2665,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2675,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2685,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2695,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2705,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2715,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2725,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2735,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2745,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2756,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2766,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2776,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2786,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2796,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2806,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2816,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2826,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2836,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2846,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2856,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2866,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2876,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2886,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2896,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2906,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2916,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2926,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2936,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2946,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2956,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2966,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2976,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2986,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.2996,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3006,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3016,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3026,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3036,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3046,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3056,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3066,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3076,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3086,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3096,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3106,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3116,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3126,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3136,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3146,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3156,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3166,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3176,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3186,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3196,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3206,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3216,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3226,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3236,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3246,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3257,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3267,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3277,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3287,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3297,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3307,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3317,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3327,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3337,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3347,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3357,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3367,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3377,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3387,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3397,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3407,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3417,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3427,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3437,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3447,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3457,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3467,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3477,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3487,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3497,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3507,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3517,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3527,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3537,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3547,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3557,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3567,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3577,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3587,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3597,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3607,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3617,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3627,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3637,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3647,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3657,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3667,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3677,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3687,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3697,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3707,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3717,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3727,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3737,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3747,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3758,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3768,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3778,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3788,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3798,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3808,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3818,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3828,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3838,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3848,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3858,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3868,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3878,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3888,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3898,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3908,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3918,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3928,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3938,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3948,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3958,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3968,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3978,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3988,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.3998,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4008,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4018,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4028,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4038,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4048,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4058,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4068,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4078,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4088,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4098,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4108,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4118,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4128,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4138,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4148,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4158,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4168,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4178,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4188,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4198,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4208,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4218,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4228,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4238,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4248,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4259,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4269,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4279,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4289,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4299,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4309,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4319,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4329,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4339,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4349,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4359,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4369,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4379,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4389,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4399,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4409,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4419,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4429,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4439,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4449,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4459,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4469,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4479,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4489,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4499,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4509,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4519,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4529,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4539,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4549,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4559,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4569,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4579,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4589,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4599,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4609,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4619,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4629,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4639,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4649,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4659,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4669,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4679,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4689,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4699,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4709,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4719,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4729,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4739,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.4749,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.476,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.477,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.478,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.479,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.48,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.481,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.482,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.483,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.484,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.485,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.486,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.487,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.488,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.489,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.49,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.491,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.492,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.493,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.494,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.495,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.496,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.497,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.498,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.499,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F1_mean,0.223061,0.5,ACT,0.223061,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.0,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.001,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.002,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.003,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.004,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.005,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.006,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.007,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.008,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.009,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.01,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.011,REFUSE,0.213792,0.223061,0.333843,1,0.110782
0.44,F2_p50,0.213792,0.012,REFUSE,0.213792,0.223061,0.333843,1,0.110782
